id,loan_amount,funded_amount,funded_amount_investors,term,interest_rate,installment,employment_length,home_ownership,annual_income,verification_status,loan_status,purpose,debt_to_income_ratio,no_delinquency_2yrs,inquiries_last_6mths,no_open_accounts,public_records,revolving_balance,revolving_utillization,no_total_account,total_payment,total_payment_investors,total_received_principal,total_received_interest,last_payment_amnt,repay_fail
476080,25000.0,25000.0,23050.0,36,11.36,822.78,4,4,55000.0,1,5,10,17.5,0.0,0.0,7.0,0.0,15103.0,78.3,12.0,26539.06573,24469.04,25000.0,1539.07,12.87,0
643806,25000.0,25000.0,24450.0,36,14.09,855.54,10,4,80000.0,0,5,4,20.67,0.0,2.0,14.0,0.0,19235.0,44.2,32.0,30595.6221,29922.52,25000.0,5595.62,5820.76,0
463973,10000.0,10000.0,9850.0,36,8.94,317.72,9,0,54528.0,0,5,1,7.68,0.0,3.0,13.0,0.0,6525.0,7.8,31.0,10419.72661,10263.43,10000.0,419.73,10.55,0
762525,12000.0,12000.0,11900.0,60,16.89,297.53,2,0,50000.0,2,5,7,15.58,0.0,0.0,8.0,0.0,12076.0,61.6,19.0,17819.49998,17671.0,12000.0,5819.5,1455.35,0
422275,3000.0,3000.0,1806.08,36,10.95,98.15,6,4,33000.0,1,5,4,7.42,0.0,3.0,6.0,0.0,6630.0,39.2,14.0,3533.009151,1995.69,3000.0,533.01,100.53,0
579194,4000.0,4000.0,4000.0,36,7.51,124.45,8,0,44196.0,2,5,3,1.44,0.0,0.0,7.0,0.0,1482.0,16.8,12.0,4480.047706,4480.05,4000.0,480.05,140.29,0
770913,25000.0,25000.0,24725.0,60,12.99,568.7,10,3,80004.0,0,5,4,15.52,0.0,0.0,9.0,0.0,42249.0,39.7,23.0,29350.01625,29027.17,25000.0,4350.02,19711.63,0
626757,18000.0,18000.0,17950.0,36,14.46,619.23,1,4,180000.0,2,5,4,11.53,3.0,0.0,5.0,0.0,271.0,22.6,14.0,22295.89679,22233.96,18000.0,4295.9,625.85,0
385520,9250.0,9250.0,9250.0,36,13.79,315.2,3,0,49500.0,0,5,1,15.85,0.0,1.0,8.0,0.0,6012.0,74.2,11.0,11273.33085,11273.33,9249.99,2023.34,2136.48,0
1009249,14125.0,14125.0,14125.0,60,19.42,369.69,5,0,55000.0,0,5,4,23.32,0.0,0.0,10.0,0.0,6474.0,49.0,39.0,21640.48998,21640.49,14125.0,7515.49,5023.66,0
584866,12000.0,12000.0,11950.0,60,18.67,309.12,5,4,70000.0,0,5,1,13.25,0.0,1.0,3.0,0.0,17619.0,89.9,5.0,18440.01998,18363.19,12000.0,6440.02,2382.36,0
547972,20000.0,20000.0,19975.0,36,13.61,679.78,2,4,48000.0,2,5,0,4.4,0.0,1.0,3.0,0.0,6923.0,67.2,8.0,24472.94896,24442.36,20000.0,4472.95,768.98,0
389796,13450.0,13450.0,4650.0,36,16.32,474.97,1,4,87805.0,0,5,4,18.64,1.0,0.0,13.0,0.0,6021.0,57.9,25.0,13632.9,4713.24,13450.0,182.9,13633.51,0
866786,22250.0,22250.0,22250.0,36,23.22,863.85,3,4,95000.0,0,5,4,21.47,0.0,1.0,26.0,0.0,18724.0,99.1,42.0,32123.28997,32123.29,22250.0,9786.91,231.91,0
492460,20000.0,20000.0,19332.07,36,13.48,678.49,4,0,83000.0,1,4,4,16.87,0.0,2.0,8.0,0.0,82193.0,97.7,26.0,24426.10529,23493.2,20000.0,4426.11,731.54,0
592949,1500.0,1500.0,1500.0,36,16.32,52.98,1,4,18996.0,0,5,2,24.57,1.0,2.0,3.0,0.0,3745.0,91.3,5.0,1939.799241,1939.8,1500.0,409.8,73.2,0
586068,5000.0,5000.0,5000.0,36,11.12,163.98,10,0,86000.0,1,5,4,21.95,0.0,1.0,14.0,0.0,13269.0,54.2,34.0,5903.827874,5903.83,5000.0,903.83,189.43,0
452326,19000.0,19000.0,18975.0,36,14.61,655.03,1,0,88200.0,1,5,0,5.56,0.0,3.0,6.0,0.0,14653.0,44.3,40.0,20105.04593,20078.59,19000.0,1105.05,4.73,0
1011283,15000.0,15000.0,15000.0,36,9.91,483.38,2,4,44000.0,1,5,4,9.0,0.0,1.0,12.0,0.0,14133.0,25.1,21.0,17401.4396,17401.44,15000.0,2401.44,498.81,0
593031,10000.0,10000.0,9942.198028,60,11.49,219.88,2,4,31000.0,2,5,4,23.92,0.0,2.0,14.0,0.0,2884.0,24.3,19.0,13192.45956,13114.08,9999.99,3192.47,280.82,0
763295,21000.0,21000.0,20750.0,36,11.99,697.41,4,0,70000.0,0,5,4,17.71,0.0,0.0,11.0,0.0,11176.0,84.0,22.0,23718.71643,23436.36,21000.03,2718.68,1579.04,0
759927,11000.0,11000.0,11000.0,36,7.49,342.12,1,4,138000.0,0,5,4,0.28,0.0,0.0,4.0,0.0,0.0,0.0,21.0,11264.45761,11264.46,11000.0,264.46,10243.25,0
1011753,12400.0,12400.0,12400.0,36,6.62,380.73,10,4,72000.0,2,5,4,26.67,0.0,1.0,9.0,0.0,20491.0,48.8,25.0,13706.09263,13706.09,12400.0,1306.09,395.31,0
739530,5000.0,5000.0,5000.0,36,14.79,172.82,10,0,130000.0,0,5,2,8.82,9.0,2.0,7.0,0.0,1796.0,17.1,32.0,6221.200489,6221.2,5000.0,1221.2,181.08,0
612510,25000.0,25000.0,24900.0,36,15.57,873.63,7,0,200000.0,0,5,4,23.78,0.0,0.0,19.0,0.0,98433.0,83.8,39.0,29280.77624,29163.65,25000.0,4280.78,16196.06,0
654382,25000.0,25000.0,24975.0,36,17.88,902.31,3,0,330000.0,0,5,4,17.04,0.0,0.0,11.0,0.0,79576.0,99.5,34.0,32485.57716,32453.09,25000.0,7485.58,942.89,0
597795,10000.0,10000.0,10000.0,36,7.29,310.1,2,0,38400.0,2,5,4,2.78,1.0,0.0,9.0,0.0,3239.0,8.5,23.0,11163.73225,11163.73,10000.0,1163.73,319.23,0
359789,12000.0,12000.0,822.07,36,10.83,391.9,10,4,39000.0,1,5,4,18.22,0.0,1.0,12.0,0.0,16100.0,39.3,15.0,13920.6556,953.78,11999.99,1920.66,4124.78,0
467971,10000.0,10000.0,9950.0,36,13.57,339.69,1,0,108960.0,1,5,10,21.32,1.0,2.0,9.0,0.0,21476.0,37.9,28.0,12229.69151,12168.54,9999.99,2229.7,373.91,0
607484,10000.0,6800.0,6685.54,60,6.17,132.01,6,0,70000.0,1,5,3,9.36,0.0,1.0,6.0,0.0,37677.0,52.9,23.0,7919.986597,7764.69,6800.0,1119.99,131.39,0
540706,8400.0,8400.0,8400.0,36,13.61,285.51,1,4,65280.0,1,5,4,22.19,0.0,1.0,13.0,0.0,19165.0,59.3,18.0,10269.04077,10269.04,8400.0,1869.04,884.34,0
968716,6500.0,6500.0,6500.0,36,6.03,197.84,9,0,55236.0,1,5,4,22.34,0.0,0.0,7.0,0.0,16388.0,35.2,18.0,7139.861777,7139.86,6500.0,624.86,416.81,0
770520,10000.0,10000.0,10000.0,36,16.89,355.99,1,0,50000.0,2,5,12,19.39,0.0,2.0,7.0,0.0,4918.0,84.8,19.0,12794.80658,12794.81,10000.0,2794.81,695.74,0
970090,2500.0,2500.0,2500.0,36,6.03,76.09,8,3,15300.0,2,5,7,26.43,0.0,0.0,9.0,0.0,1971.0,4.6,22.0,2669.193405,2669.19,2500.0,169.19,1453.41,0
844558,14400.0,14400.0,14400.0,60,11.49,316.63,2,3,34920.0,0,5,4,23.99,0.0,1.0,16.0,0.0,3053.0,7.6,34.0,16525.74731,16525.75,14400.0,2125.75,8766.27,0
424737,10000.0,10000.0,9895.839226,36,12.21,333.15,8,4,40000.0,0,5,4,4.59,0.0,1.0,3.0,0.0,5784.0,52.6,9.0,11993.33205,11867.59,10000.0,1993.33,361.62,0
806636,19200.0,19200.0,18589.13372,60,21.74,527.45,2,4,72000.0,1,1,4,16.12,0.0,0.0,8.0,0.0,19447.0,70.3,15.0,31063.44,29456.38,18656.73,12406.71,527.45,0
848624,4400.0,4400.0,4400.0,36,15.62,153.87,1,4,24000.0,2,5,4,6.35,0.0,0.0,5.0,0.0,3890.0,82.8,7.0,5556.12342,5556.12,4400.0,1141.12,168.47,0
999834,35000.0,35000.0,35000.0,60,20.89,944.71,10,3,77160.0,2,1,4,9.56,0.0,1.0,16.0,0.0,12582.0,33.2,44.0,51915.09,51915.09,30496.5,21418.59,944.71,0
361653,5600.0,5600.0,1650.0,36,11.46,184.56,1,0,92000.0,1,5,2,8.28,0.0,2.0,7.0,1.0,5559.0,58.5,10.0,6417.58864,1890.9,5600.0,817.59,5.88,0
626775,7800.0,7800.0,7700.0,36,9.99,251.65,10,0,60000.0,0,5,4,11.06,1.0,1.0,6.0,1.0,9147.0,54.3,16.0,7990.29,7887.85,7800.0,190.29,7489.32,0
860547,9000.0,9000.0,8975.0,60,16.89,223.15,10,0,60000.0,0,1,3,2.88,0.0,2.0,9.0,0.0,3832.0,49.8,25.0,12673.73,12638.68,8325.81,4347.92,223.15,0
499197,20000.0,20000.0,19972.12244,36,13.85,682.08,5,4,87000.0,1,5,1,12.95,0.0,0.0,12.0,0.0,21557.0,66.1,20.0,23972.46156,23938.25,20000.0,3972.46,8313.31,0
664845,4000.0,4000.0,4000.0,36,7.29,124.04,1,4,48000.0,2,5,2,6.25,0.0,4.0,4.0,0.0,782.0,39.1,12.0,4389.403189,4389.4,4000.0,389.4,1793.94,0
669474,5500.0,5500.0,5500.0,60,10.37,117.87,5,4,45600.0,0,5,7,6.74,0.0,0.0,7.0,1.0,3235.0,32.9,10.0,6830.910093,6830.91,5500.0,1330.91,2484.51,0
532735,15250.0,9550.0,9525.0,60,10.75,206.46,1,0,52000.0,1,5,3,3.85,0.0,0.0,7.0,0.0,1741.0,5.0,22.0,10430.72165,10403.41,9550.0,880.72,8368.68,0
644846,8000.0,8000.0,8000.0,36,5.79,242.62,4,0,95000.0,1,5,13,7.28,0.0,1.0,15.0,0.0,2449.0,4.2,43.0,8734.253973,8734.25,8000.0,734.25,268.65,0
486673,5800.0,5800.0,5800.0,36,14.59,199.9,1,4,75000.0,1,5,13,1.86,0.0,0.0,5.0,0.0,4372.0,48.0,5.0,7196.585705,7196.59,5800.01,1396.58,207.3,0
647439,12000.0,12000.0,11975.0,36,5.42,361.92,10,0,66912.0,1,5,4,4.41,0.0,0.0,6.0,0.0,8172.0,26.7,16.0,12696.90539,12670.45,12000.0,696.91,7282.23,0
705696,6600.0,6600.0,6600.0,36,11.11,216.42,3,4,48000.0,2,5,4,20.48,1.0,1.0,18.0,0.0,12246.0,70.8,53.0,6997.07583,6997.08,6600.0,397.08,5705.26,0
623809,4800.0,4800.0,4775.0,36,10.36,155.7,1,4,40000.0,0,5,1,14.67,0.0,0.0,7.0,0.0,7649.0,95.6,11.0,5577.905762,5548.85,4800.0,777.91,1066.77,0
521107,10000.0,10000.0,9932.124845,60,10.75,216.18,10,0,56004.0,0,5,2,9.26,0.0,1.0,5.0,0.0,3649.0,24.2,15.0,12970.77,12858.45,10000.0,2970.77,220.55,0
469807,5000.0,5000.0,4990.030268,36,12.18,166.5,10,0,68000.0,1,5,3,12.76,0.0,3.0,7.0,0.0,48838.0,93.6,14.0,5723.643641,5710.36,5000.0,723.64,2896.52,0
455309,20000.0,20000.0,19401.10531,36,11.83,662.68,9,0,47472.0,1,5,7,6.77,0.0,0.0,5.0,0.0,879.0,4.3,15.0,23510.78362,22726.92,20000.0,3510.79,6987.79,0
1024083,12000.0,12000.0,12000.0,36,6.03,365.23,10,3,98000.0,2,5,4,4.35,0.0,0.0,8.0,0.0,3576.0,0.0,22.0,13148.13786,13148.14,12000.0,1148.14,369.25,0
753996,8900.0,8900.0,8900.0,60,12.99,202.46,4,0,43000.0,2,5,4,17.83,0.0,1.0,9.0,0.0,10277.0,66.7,17.0,12147.34001,12147.34,8900.0,3247.34,202.2,0
561379,8000.0,8000.0,7500.0,36,7.88,250.25,6,4,38400.0,1,5,4,9.69,0.0,0.0,4.0,0.0,11279.0,51.7,5.0,8999.778919,8437.29,8000.0,999.78,1001.9,0
805605,15000.0,15000.0,14975.0,36,8.49,473.45,3,0,56000.0,0,5,4,24.3,0.0,1.0,19.0,0.0,40442.0,38.6,42.0,17043.93699,17015.53,15000.0,2043.94,522.51,0
362547,20000.0,20000.0,7496.840138,36,12.09,665.15,10,0,290004.0,0,4,3,10.06,0.0,4.0,7.0,0.0,211463.0,0.0,40.0,23985.12964,8658.4,20000.0,3951.87,12.53,0
479146,8000.0,8000.0,7950.0,36,16.07,281.56,6,0,75000.0,1,4,2,20.56,0.0,7.0,12.0,0.0,21166.0,72.7,37.0,8607.306544,8553.51,8000.0,607.31,7203.59,0
348274,3000.0,3000.0,285.3610221,36,9.76,96.47,6,4,45996.0,1,5,7,15.94,2.0,1.0,3.0,0.0,1062.0,48.3,14.0,3472.665204,290.15,3000.0,472.67,97.17,0
638405,20000.0,20000.0,19900.0,60,18.17,509.72,10,0,120000.0,0,5,1,9.72,0.0,0.0,8.0,0.0,106527.0,97.3,25.0,23678.39621,23560.0,20000.0,3678.4,17572.35,0
525021,6000.0,6000.0,6000.0,36,10.38,194.68,4,4,39000.0,1,5,4,12.89,0.0,0.0,10.0,0.0,8359.0,45.1,17.0,6984.311454,6984.31,6000.0,984.31,1149.96,0
997586,12000.0,12000.0,12000.0,60,18.25,306.36,2,0,35000.0,0,5,0,12.14,0.0,2.0,7.0,0.0,2397.0,20.0,9.0,15698.98211,15698.98,12000.0,3698.98,5829.0,0
796786,5000.0,5000.0,4975.0,60,14.79,118.4,1,4,33000.0,0,5,4,14.22,0.0,1.0,8.0,0.0,6958.0,66.3,23.0,7030.67,6995.52,5000.0,2030.67,1234.64,0
1010083,13000.0,13000.0,13000.0,60,13.49,299.07,4,0,66000.0,2,5,2,5.91,0.0,0.0,9.0,0.0,3571.0,77.6,19.0,17026.25867,17026.26,13000.0,4026.26,6575.64,0
782260,3000.0,3000.0,3000.0,36,12.87,100.9,4,4,75000.0,1,5,4,14.35,1.0,1.0,8.0,0.0,5629.0,77.1,20.0,3639.563407,3639.56,3000.0,639.56,113.67,0
538104,20000.0,20000.0,19725.0,60,13.61,461.34,8,0,100000.0,0,5,4,12.98,0.0,1.0,15.0,0.0,20984.0,27.5,20.0,27679.64576,27299.05,20000.0,7679.65,513.18,0
436449,15000.0,15000.0,14457.42929,36,16.0,527.36,10,3,42996.0,2,5,4,15.57,0.0,2.0,5.0,0.0,16430.0,80.1,12.0,19083.6449,18355.59,14999.99,4059.83,505.78,0
1032963,10000.0,10000.0,10000.0,36,7.51,311.11,10,4,75000.0,2,5,4,26.34,0.0,1.0,14.0,0.0,32010.0,64.1,27.0,11199.88397,11199.88,10000.0,1199.88,329.69,0
662657,12000.0,12000.0,11969.99025,36,7.66,374.16,6,4,33280.0,2,5,4,15.5,0.0,1.0,7.0,0.0,15912.0,52.5,13.0,13471.05943,13436.83,12000.0,1471.06,456.98,0
514473,24250.0,24250.0,23095.14,36,11.36,798.1,10,0,77052.0,0,5,4,11.23,0.0,1.0,14.0,0.0,19225.0,34.0,48.0,27655.02148,26198.47,24250.0,3405.02,3113.21,0
380274,6000.0,6000.0,5625.0,36,9.63,192.57,1,4,78000.0,2,5,1,7.29,0.0,3.0,9.0,0.0,11646.0,33.8,15.0,6428.26528,6026.5,6000.0,428.27,4698.72,0
600015,2225.0,2225.0,2225.0,60,5.79,42.8,5,4,24000.0,1,5,13,9.8,0.0,2.0,21.0,0.0,5026.0,8.2,52.0,2567.627824,2567.63,2225.0,342.63,42.7,0
1011733,20000.0,20000.0,19750.0,36,10.65,651.47,7,4,48000.0,2,5,4,2.35,0.0,0.0,7.0,0.0,6856.0,20.5,7.0,23452.69,23159.53,20000.0,3452.69,676.86,0
387602,20000.0,20000.0,19975.0,36,14.11,684.58,2,4,84996.0,0,5,10,19.27,0.0,1.0,7.0,0.0,17811.0,79.2,40.0,24738.31759,24707.39,20000.0,4738.32,597.0,0
562019,5600.0,5600.0,5575.0,60,16.45,137.53,9,0,135000.0,1,4,3,11.83,0.0,6.0,21.0,1.0,16985.0,72.7,56.0,8251.219026,8214.38,5600.0,2651.22,147.89,0
1069071,3000.0,3000.0,3000.0,36,13.49,101.8,1,4,33600.0,1,5,4,18.11,0.0,0.0,4.0,0.0,2745.0,83.2,7.0,3247.889478,3247.89,3000.0,247.89,2539.58,0
860218,25000.0,25000.0,24750.0,36,8.49,789.08,7,4,150000.0,2,5,7,6.0,0.0,0.0,6.0,0.0,16091.0,38.9,30.0,25942.92123,25683.49,25000.0,942.92,6977.68,0
633896,17000.0,17000.0,16073.32516,36,12.98,572.64,10,4,52000.0,1,5,4,15.72,0.0,0.0,5.0,0.0,19053.0,70.0,22.0,19174.64727,18179.39,17000.0,2174.65,11739.42,0
869165,9000.0,9000.0,9000.0,36,5.42,271.44,10,4,59520.0,2,5,4,14.52,0.0,0.0,11.0,0.0,7059.0,19.4,32.0,9746.343964,9746.34,9000.0,746.34,1892.72,0
856183,7600.0,7600.0,7600.0,36,5.99,231.18,6,0,57400.0,0,5,1,7.51,0.0,0.0,10.0,0.0,701.0,15.9,35.0,8322.176785,8322.18,7600.0,722.18,234.52,0
644257,18600.0,18600.0,18550.0,60,15.57,448.08,10,0,68868.0,0,5,4,14.57,0.0,0.0,10.0,1.0,13181.0,71.6,27.0,22313.09287,22253.11,18600.0,3713.09,15157.5,0
383826,6000.0,6000.0,6000.0,36,12.84,201.71,2,4,42996.0,1,5,4,11.95,0.0,0.0,6.0,0.0,3517.0,40.4,9.0,7261.527105,7261.53,5999.99,1261.53,203.55,0
1014850,5300.0,5300.0,5300.0,36,7.9,165.84,8,4,23340.0,2,5,4,9.67,0.0,0.0,3.0,0.0,5360.0,37.0,6.0,5970.173059,5970.17,5300.0,670.17,169.96,0
969875,12875.0,12875.0,12825.0,60,17.27,321.85,8,3,28700.0,0,5,3,19.02,0.0,1.0,8.0,1.0,13359.0,88.5,25.0,19173.89001,19099.43,12875.0,6298.89,2759.54,0
537645,18000.0,18000.0,14905.78535,60,18.67,463.67,10,0,115956.0,0,5,4,15.77,0.0,3.0,11.0,0.0,7774.0,93.3,38.0,25771.35059,19104.9,18000.0,7771.35,10013.58,0
1012916,10200.0,10200.0,9950.0,60,7.9,206.34,9,0,73171.0,1,5,13,4.54,0.0,0.0,9.0,0.0,2886.0,5.9,20.0,12252.33001,11952.03,10200.0,2052.33,2990.27,0
581435,4500.0,4500.0,4475.0,36,14.72,155.38,3,0,30000.0,1,5,1,8.56,1.0,0.0,8.0,1.0,4865.0,76.0,14.0,5594.00844,5562.93,4500.0,1094.01,165.2,0
434295,12000.0,12000.0,11750.0,36,12.18,399.6,1,3,41004.0,0,5,3,5.24,0.0,2.0,6.0,0.0,10117.0,36.3,9.0,12241.86212,11986.83,12000.0,241.86,11843.99,0
965957,8000.0,8000.0,8000.0,36,6.03,243.49,2,0,120000.0,2,5,0,0.5,0.0,0.0,8.0,0.0,315.0,0.5,17.0,8441.474295,8441.47,8000.0,441.47,5520.96,0
852535,11025.0,11025.0,10775.0,36,7.9,344.98,2,0,101004.0,1,5,7,9.12,0.0,0.0,18.0,0.0,20201.0,64.3,36.0,12319.57037,12040.22,11025.0,1294.57,3355.03,0
781559,4500.0,4500.0,4500.0,36,7.42,139.82,6,4,82560.0,2,5,13,4.81,1.0,0.0,9.0,0.0,879.0,7.1,40.0,5033.226826,5033.23,4500.0,533.23,160.71,0
433448,20000.0,20000.0,19511.67024,36,13.22,676.02,10,4,90000.0,0,5,4,18.03,0.0,1.0,4.0,0.0,32422.0,95.6,10.0,23694.80704,23065.9,20000.0,3694.81,8839.48,0
514494,15000.0,15000.0,14950.0,36,10.99,491.03,7,4,84000.0,1,5,4,12.97,0.0,0.0,13.0,0.0,10895.0,34.3,22.0,17611.45425,17552.75,15000.0,2611.46,2915.66,0
351735,5600.0,5600.0,737.8261963,36,11.91,185.76,8,0,25500.0,1,5,7,2.68,0.0,2.0,8.0,0.0,4885.0,35.4,18.0,6687.340539,756.6,5600.0,1087.34,186.05,0
857921,2200.0,2200.0,2175.0,36,10.99,72.02,10,4,52416.0,2,5,13,19.46,0.0,0.0,6.0,0.0,2781.0,33.9,29.0,2543.24501,2514.34,2200.0,343.25,896.69,0
988637,12750.0,12750.0,12750.0,60,17.27,318.73,1,0,70000.0,1,5,4,20.59,0.0,0.0,7.0,0.0,6388.0,55.5,21.0,18896.23997,18896.24,12750.0,6146.24,3278.47,0
853204,12600.0,12600.0,12600.0,60,18.39,322.64,2,3,63000.0,2,5,4,14.67,0.0,0.0,14.0,0.0,8878.0,63.0,24.0,14779.79145,14779.79,12600.0,2179.79,11231.71,0
584277,9000.0,9000.0,9000.0,36,7.14,278.48,10,0,75000.0,0,5,4,12.61,1.0,0.0,10.0,0.0,8369.0,26.6,23.0,10025.54963,10025.55,9000.0,1025.55,293.92,0
710394,8000.0,8000.0,7950.0,36,10.74,260.93,6,0,126000.0,0,5,4,9.87,0.0,1.0,5.0,1.0,3550.0,46.7,23.0,9393.303534,9334.6,8000.0,1393.3,276.82,0
497482,20000.0,20000.0,19925.0,36,13.11,674.9,3,4,70000.0,0,5,4,13.01,0.0,1.0,9.0,0.0,19726.0,55.3,32.0,24096.46749,24006.11,20000.0,4096.47,5233.98,0
551893,12000.0,12000.0,12000.0,36,10.38,389.36,4,4,30412.8,0,5,1,24.54,0.0,2.0,5.0,0.0,4168.0,30.6,18.0,13948.80392,13948.8,12000.0,1948.8,2668.21,0
626671,4200.0,4200.0,4200.0,36,15.95,147.56,6,4,54996.0,1,5,7,5.32,0.0,1.0,3.0,1.0,1966.0,93.6,10.0,5312.318194,5312.32,4200.0,1112.32,162.49,0
644829,15000.0,15000.0,14500.0,36,14.83,518.74,2,0,90000.0,0,5,1,21.21,0.0,2.0,9.0,0.0,15696.0,91.3,26.0,18675.74254,18053.22,15000.0,3675.74,550.67,0
1047014,6000.0,6000.0,6000.0,36,7.9,187.75,10,0,170000.0,2,5,5,4.07,1.0,1.0,7.0,0.0,5224.0,42.1,15.0,6758.660001,6758.66,6000.0,758.66,192.32,0
515442,2000.0,2000.0,2000.0,36,15.7,70.02,10,0,66000.0,1,5,12,9.13,0.0,0.0,8.0,0.0,23176.0,97.0,23.0,2520.762475,2520.76,2000.0,520.76,74.38,0
618922,8400.0,8400.0,8400.0,60,9.25,175.4,3,0,58000.0,1,5,13,22.47,0.0,0.0,6.0,0.0,19187.0,63.3,28.0,8591.719582,8591.72,8400.0,191.72,8242.24,0
549645,6000.0,6000.0,5875.0,60,10.38,128.61,1,4,50650.0,1,5,2,13.08,0.0,0.0,10.0,0.0,11223.0,43.5,12.0,6442.739887,6308.52,6000.0,442.74,5418.34,0
270860,7000.0,7000.0,3206.6,36,9.45,224.07,1,4,20244.0,1,5,7,5.99,0.0,0.0,12.0,0.0,4641.0,33.1,17.0,8066.509909,3610.78,7000.0,1066.51,225.73,0
719517,10000.0,10000.0,10000.0,36,13.06,337.23,3,4,55500.0,2,5,4,21.19,0.0,2.0,8.0,0.0,12902.0,67.5,13.0,12140.21827,12140.22,10000.0,2140.22,355.99,0
836577,8000.0,8000.0,8000.0,60,15.99,194.51,10,3,87000.0,1,5,13,10.69,1.0,1.0,5.0,0.0,14999.0,64.9,13.0,9973.99,9973.99,8000.0,1973.99,474.52,0
350827,1500.0,1500.0,195.3439396,36,12.29,50.03,4,4,155004.0,1,5,2,7.43,0.0,2.0,11.0,0.0,8545.0,30.6,30.0,1798.035711,197.4,1500.0,298.04,197.36,0
381198,10000.0,10000.0,10000.0,36,12.21,333.15,10,0,67000.0,2,5,3,11.77,0.0,1.0,5.0,0.0,220.0,4.0,39.0,11993.30042,11993.3,9999.97,1993.33,342.7,0
1032302,20000.0,20000.0,19975.0,36,12.69,670.9,7,0,64049.0,0,5,4,19.3,0.0,1.0,8.0,0.0,17491.0,69.4,10.0,24048.41005,24018.35,20000.0,4048.41,3963.32,0
705715,21600.0,21600.0,21600.0,36,10.37,700.73,1,0,154000.0,0,5,3,10.06,0.0,1.0,10.0,0.0,10904.0,31.2,27.0,25226.25751,25226.26,21600.0,3626.26,716.0,0
745134,2650.0,2650.0,2650.0,36,10.59,86.25,2,4,46728.0,1,5,4,2.9,0.0,0.0,5.0,0.0,939.0,12.5,15.0,2925.109777,2925.11,2650.0,275.11,1806.47,0
673303,6000.0,6000.0,6000.0,36,10.0,193.61,2,4,14880.0,0,5,2,4.19,0.0,3.0,2.0,0.0,499.0,17.2,7.0,6969.672675,6969.67,6000.0,969.67,214.32,0
362514,10000.0,10000.0,6346.148201,36,9.07,318.33,3,0,95000.0,1,5,8,9.79,0.0,2.0,9.0,0.0,0.0,0.0,22.0,11457.21014,7196.89,10000.0,1457.21,651.61,0
1064985,18000.0,15050.0,14773.45751,60,15.96,365.67,6,0,91000.0,0,5,1,23.41,0.0,2.0,13.0,0.0,46957.0,67.0,38.0,18898.54643,18315.43,15050.0,3848.55,11241.88,0
382245,9000.0,9000.0,8759.739035,36,12.84,302.57,2,4,77496.0,0,5,7,18.83,0.0,2.0,6.0,0.0,1575.0,23.2,16.0,10895.03672,10602.8,9000.0,1895.04,913.43,0
1056248,12000.0,12000.0,12000.0,60,22.06,331.84,1,4,80000.0,0,5,12,8.54,0.0,1.0,5.0,0.0,1226.0,9.8,5.0,12440.39685,12440.4,12000.0,440.4,12110.5,0
1039409,5300.0,5300.0,5300.0,36,15.27,184.43,1,4,28800.0,1,5,4,21.96,0.0,1.0,4.0,0.0,3412.0,72.6,6.0,6538.526554,6538.53,5300.0,1238.53,1756.73,0
981900,11000.0,11000.0,11000.0,36,12.69,369.0,3,0,46000.0,0,5,4,15.1,1.0,1.0,10.0,0.0,17414.0,79.5,18.0,13283.70123,13283.7,11000.0,2283.7,391.55,0
872487,20000.0,14425.0,13325.0,60,10.99,313.57,3,0,162000.0,0,5,4,8.64,0.0,0.0,6.0,0.0,8403.0,57.6,39.0,18775.65004,17343.88,14425.0,4350.65,1842.87,0
1026553,10000.0,10000.0,10000.0,36,14.65,344.95,1,4,99275.0,2,5,10,11.25,0.0,1.0,7.0,0.0,7984.0,61.4,10.0,12417.83093,12417.83,10000.0,2417.83,349.49,0
845636,20000.0,20000.0,20000.0,60,11.99,444.79,2,4,34000.0,2,5,5,14.4,1.0,0.0,6.0,0.0,5374.0,55.4,17.0,25705.68,25705.68,20000.0,5705.68,9257.64,0
479913,25000.0,25000.0,23725.0,36,10.99,818.38,2,3,180000.0,1,5,3,0.07,0.0,0.0,5.0,0.0,0.0,0.0,9.0,29462.20972,27959.64,25000.0,4462.21,842.96,0
373125,6000.0,6000.0,5305.600521,36,9.32,191.69,10,0,50004.0,1,5,2,5.28,0.0,1.0,8.0,0.0,6477.0,26.0,23.0,6877.412224,6080.76,6000.0,877.41,1144.54,0
365969,10000.0,10000.0,7053.534721,36,9.32,319.47,6,0,37500.0,1,5,1,16.64,0.0,0.0,9.0,0.0,20738.0,40.6,24.0,11413.77039,7999.63,9999.99,1413.78,2811.26,0
819820,5600.0,5600.0,5600.0,60,11.49,123.14,3,4,24000.0,1,5,13,3.75,0.0,0.0,2.0,0.0,1599.0,8.3,4.0,6653.533413,6653.53,5600.0,1053.53,3967.6,0
395663,7000.0,7000.0,3451.016041,36,13.79,238.53,2,4,70000.0,2,5,13,21.53,0.0,0.0,9.0,0.0,8299.0,58.9,12.0,8586.998631,3842.09,6999.99,1587.01,240.04,0
422201,9000.0,9000.0,8811.77,36,12.84,302.57,9,4,74000.0,1,5,2,19.09,0.0,0.0,13.0,0.0,24401.0,88.4,15.0,10892.32728,10630.12,9000.0,1892.33,306.26,0
